run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,graph_metric,tau_quantile,score,elapsed_sec,mean_density,empty_frac,tau
glue|bert-base-uncased|rte_L12|A|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,3,42,acc,feature_mode=cls_root_unit;graph_curvature=2.25;graph_metric=poincare;rho_quantile=0.38,poincare,,54.51,85.51,0.42898,0.0,
glue|bert-base-uncased|rte_L12|A|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,4,42,acc,feature_mode=unit;graph_curvature=0.25;graph_metric=poincare;rho_quantile=0.05,poincare,,54.51,85.18,0.10027,0.0,
glue|bert-base-uncased|rte_L12|A|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,5,42,acc,feature_mode=cls_root_unit;graph_curvature=0.25;graph_metric=poincare;rho_quantile=0.1,poincare,,55.6,85.21,0.1497,0.0,
glue|bert-base-uncased|rte_L12|A|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,6,42,acc,feature_mode=center;graph_curvature=1.0;graph_metric=poincare;rho_quantile=0.2,poincare,,54.15,84.06,0.24846,0.0,
glue|bert-base-uncased|rte_L12|A|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,7,42,acc,feature_mode=unit;graph_curvature=1.0;graph_metric=poincare;rho_quantile=0.38,poincare,,55.23,85.1,0.42898,0.0,
glue|bert-base-uncased|rte_L12|A|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,8,42,acc,feature_mode=cls_root_unit;graph_curvature=4.0;graph_metric=poincare;rho_quantile=0.38,poincare,,54.87,86.03,0.42897,0.0,
glue|bert-base-uncased|rte_L12|A|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,A,tune,9,42,acc,feature_mode=unit;graph_curvature=1.0;graph_metric=poincare;rho_quantile=0.1,poincare,,54.87,85.07,0.1497,0.0,
glue|bert-base-uncased|rte_L12|B|t0|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,0,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.3;readout_scale=0;tau_quantile=0.025,cosine,0.025,55.96,75.72,0.07552,0.0,
glue|bert-base-uncased|rte_L12|B|t1|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,1,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=0;tau_quantile=0.05,cosine,0.05,57.4,74.51,0.10057,0.0,
glue|bert-base-uncased|rte_L12|B|t2|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,2,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=0;readout_clip=1.0;readout_scale=1;tau_quantile=0.1,cosine,0.1,57.04,74.06,0.15023,0.0,
glue|bert-base-uncased|rte_L12|B|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,3,42,acc,curvature=1.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.0;readout_scale=1;tau_quantile=0.05,cosine,0.05,53.79,74.47,0.10057,0.0,
glue|bert-base-uncased|rte_L12|B|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,4,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=1;tau_quantile=0.2,cosine,0.2,55.23,74.87,0.24949,0.0,
glue|bert-base-uncased|rte_L12|B|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,5,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=0;tau_quantile=0.1,cosine,0.1,57.04,74.5,0.15023,0.0,
glue|bert-base-uncased|rte_L12|B|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,6,42,acc,curvature=1.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.3;readout_scale=1;tau_quantile=0.38,cosine,0.38,53.79,73.76,0.42916,0.0,
glue|bert-base-uncased|rte_L12|B|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,7,42,acc,curvature=1.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.0;readout_scale=0;tau_quantile=0.38,cosine,0.38,54.15,73.4,0.42916,0.0,
glue|bert-base-uncased|rte_L12|B|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,8,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.3;readout_scale=0;tau_quantile=0.1,cosine,0.1,56.68,74.89,0.15023,0.0,
glue|bert-base-uncased|rte_L12|B|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,B,tune,9,42,acc,curvature=4.0;graph_metric=cosine;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.0;readout_scale=1;tau_quantile=0.2,cosine,0.2,55.6,73.78,0.24949,0.0,
glue|bert-base-uncased|rte_L12|C|t0|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,0,42,acc,curvature=0.25;gnn_input_clip=0.3;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;tau_quantile=0.05,cosine,0.05,53.43,79.89,0.10031,0.0,
glue|bert-base-uncased|rte_L12|C|t1|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,1,42,acc,curvature=1.0;gnn_input_clip=0.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;tau_quantile=0.2,cosine,0.2,53.79,79.26,0.24898,0.0,
glue|bert-base-uncased|rte_L12|C|t2|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,2,42,acc,curvature=0.25;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;tau_quantile=0.38,cosine,0.38,53.79,78.73,0.42842,0.0,
glue|bert-base-uncased|rte_L12|C|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,3,42,acc,curvature=4.0;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;tau_quantile=0.38,cosine,0.38,53.79,79.2,0.42842,0.0,
glue|bert-base-uncased|rte_L12|C|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,4,42,acc,curvature=1.0;gnn_input_clip=0.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;tau_quantile=0.2,cosine,0.2,53.07,78.85,0.2488,0.0,
glue|bert-base-uncased|rte_L12|C|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,5,42,acc,curvature=0.25;gnn_input_clip=0.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;tau_quantile=0.05,cosine,0.05,53.07,79.25,0.10031,0.0,
glue|bert-base-uncased|rte_L12|C|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,6,42,acc,curvature=1.0;gnn_input_clip=0.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;tau_quantile=0.38,cosine,0.38,54.87,78.15,0.42842,0.0,
glue|bert-base-uncased|rte_L12|C|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,7,42,acc,curvature=0.25;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;tau_quantile=0.025,cosine,0.025,53.79,80.46,0.07556,0.0,
glue|bert-base-uncased|rte_L12|C|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,8,42,acc,curvature=0.25;gnn_input_clip=0.7;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;tau_quantile=0.025,cosine,0.025,53.07,77.56,0.07557,0.0,
glue|bert-base-uncased|rte_L12|C|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,C,tune,9,42,acc,curvature=4.0;gnn_input_clip=0.3;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;tau_quantile=0.1,cosine,0.1,53.79,79.96,0.15042,0.0,
glue|bert-base-uncased|rte_L12|AB|t0|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,0,42,acc,curvature=4.0;feature_mode=center;graph_curvature=0.25;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.7;readout_scale=1;rho_quantile=0.025,poincare,,57.4,86.88,0.07531,0.0,
glue|bert-base-uncased|rte_L12|AB|t1|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,1,42,acc,curvature=4.0;feature_mode=center_unit;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.0;readout_scale=1;rho_quantile=0.38,poincare,,55.96,87.73,0.42898,0.0,
glue|bert-base-uncased|rte_L12|AB|t2|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,2,42,acc,curvature=1.0;feature_mode=cls_root_unit;graph_curvature=9.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=1;readout_clip=1.0;readout_scale=0;rho_quantile=0.2,poincare,,53.79,87.53,0.24507,0.0,
glue|bert-base-uncased|rte_L12|AB|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,3,42,acc,curvature=0.25;feature_mode=center;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.0;readout_scale=0;rho_quantile=0.38,poincare,,55.96,87.88,0.42712,0.0,
glue|bert-base-uncased|rte_L12|AB|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,4,42,acc,curvature=1.0;feature_mode=center;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=1;readout_clip=1.0;readout_scale=1;rho_quantile=0.1,poincare,,54.51,88.5,0.14922,0.0,
glue|bert-base-uncased|rte_L12|AB|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,5,42,acc,curvature=0.25;feature_mode=unit;graph_curvature=9.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=0;readout_clip=1.0;readout_scale=1;rho_quantile=0.38,poincare,,54.15,89.65,0.42868,0.0,
glue|bert-base-uncased|rte_L12|AB|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,6,42,acc,curvature=4.0;feature_mode=unit;graph_curvature=2.25;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=1;rho_quantile=0.025,poincare,,57.04,88.97,0.07531,0.0,
glue|bert-base-uncased|rte_L12|AB|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,7,42,acc,curvature=4.0;feature_mode=unit;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=0;readout_clip=1.0;readout_scale=0;rho_quantile=0.025,poincare,,56.68,88.28,0.07531,0.0,
glue|bert-base-uncased|rte_L12|AB|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,8,42,acc,curvature=0.25;feature_mode=unit;graph_curvature=2.25;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.0;readout_scale=1;rho_quantile=0.1,poincare,,54.51,88.65,0.1497,0.0,
glue|bert-base-uncased|rte_L12|AB|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,AB,tune,9,42,acc,curvature=0.25;feature_mode=center;graph_curvature=1.0;graph_metric=poincare;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=1;rho_quantile=0.2,poincare,,57.04,88.21,0.24846,0.0,
glue|bert-base-uncased|rte_L12|AC|t0|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,0,42,acc,curvature=4.0;feature_mode=unit;gnn_input_clip=0.3;gnn_input_scale=0;graph_curvature=0.25;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;rho_quantile=0.05,poincare,,53.43,95.22,0.10011,0.0,
glue|bert-base-uncased|rte_L12|AC|t1|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,1,42,acc,curvature=1.0;feature_mode=unit;gnn_input_clip=0.0;gnn_input_scale=0;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;rho_quantile=0.1,poincare,,54.87,93.49,0.14924,0.0,
glue|bert-base-uncased|rte_L12|AC|t2|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,2,42,acc,curvature=1.0;feature_mode=center;gnn_input_clip=0.0;gnn_input_scale=0;graph_curvature=0.25;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;rho_quantile=0.1,poincare,,54.87,92.86,0.14915,0.0,
glue|bert-base-uncased|rte_L12|AC|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,3,42,acc,curvature=4.0;feature_mode=center;gnn_input_clip=0.3;gnn_input_scale=0;graph_curvature=0.25;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;rho_quantile=0.38,poincare,,53.43,94.65,0.42572,0.0,
glue|bert-base-uncased|rte_L12|AC|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,4,42,acc,curvature=0.25;feature_mode=center;gnn_input_clip=0.7;gnn_input_scale=0;graph_curvature=0.25;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;rho_quantile=0.025,poincare,,53.43,93.59,0.07522,0.0,
glue|bert-base-uncased|rte_L12|AC|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,5,42,acc,curvature=0.25;feature_mode=center_unit;gnn_input_clip=0.3;gnn_input_scale=1;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;rho_quantile=0.38,poincare,,53.43,94.51,0.42793,0.0,
glue|bert-base-uncased|rte_L12|AC|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,6,42,acc,curvature=1.0;feature_mode=cls_root_unit;gnn_input_clip=0.7;gnn_input_scale=1;graph_curvature=4.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;rho_quantile=0.05,poincare,,53.43,95.44,0.10011,0.0,
glue|bert-base-uncased|rte_L12|AC|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,7,42,acc,curvature=0.25;feature_mode=center_unit;gnn_input_clip=1.0;gnn_input_scale=1;graph_curvature=4.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;rho_quantile=0.38,poincare,,53.43,95.33,0.42819,0.0,
glue|bert-base-uncased|rte_L12|AC|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,8,42,acc,curvature=0.25;feature_mode=unit;gnn_input_clip=1.0;gnn_input_scale=1;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;rho_quantile=0.05,poincare,,53.43,96.13,0.10009,0.0,
glue|bert-base-uncased|rte_L12|AC|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,AC,tune,9,42,acc,curvature=1.0;feature_mode=cls_root_unit;gnn_input_clip=0.0;gnn_input_scale=0;graph_curvature=1.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;rho_quantile=0.2,poincare,,53.43,95.65,0.24881,0.0,
glue|bert-base-uncased|rte_L12|BC|t0|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,0,42,acc,curvature=1.0;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=1.0;readout_scale=0;tau_quantile=0.2,cosine,0.2,55.96,84.58,0.2488,0.0,
glue|bert-base-uncased|rte_L12|BC|t1|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,1,42,acc,curvature=0.25;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.3;readout_scale=0;tau_quantile=0.1,cosine,0.1,54.51,85.57,0.15042,0.0,
glue|bert-base-uncased|rte_L12|BC|t2|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,2,42,acc,curvature=0.25;gnn_input_clip=0.7;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=0;tau_quantile=0.2,cosine,0.2,56.68,84.5,0.2488,0.0,
glue|bert-base-uncased|rte_L12|BC|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,3,42,acc,curvature=0.25;gnn_input_clip=0.7;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.3;readout_scale=0;tau_quantile=0.1,cosine,0.1,53.43,84.55,0.1497,0.0,
glue|bert-base-uncased|rte_L12|BC|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,4,42,acc,curvature=0.25;gnn_input_clip=0.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.0;readout_scale=1;tau_quantile=0.38,cosine,0.38,54.87,80.68,0.42842,0.0,
glue|bert-base-uncased|rte_L12|BC|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,5,42,acc,curvature=4.0;gnn_input_clip=0.3;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=0;tau_quantile=0.025,cosine,0.025,54.51,85.72,0.07556,0.0,
glue|bert-base-uncased|rte_L12|BC|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,6,42,acc,curvature=4.0;gnn_input_clip=0.7;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.0;readout_scale=0;tau_quantile=0.38,cosine,0.38,54.51,84.83,0.42852,0.0,
glue|bert-base-uncased|rte_L12|BC|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,7,42,acc,curvature=0.25;gnn_input_clip=0.7;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=0;tau_quantile=0.025,cosine,0.025,56.68,83.73,0.07557,0.0,
glue|bert-base-uncased|rte_L12|BC|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,8,42,acc,curvature=0.25;gnn_input_clip=0.7;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.0;readout_scale=1;tau_quantile=0.2,cosine,0.2,52.71,86.72,0.24898,0.0,
glue|bert-base-uncased|rte_L12|BC|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,BC,tune,9,42,acc,curvature=4.0;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=1;tau_quantile=0.025,cosine,0.025,55.23,86.11,0.07557,0.0,
glue|bert-base-uncased|rte_L12|ABC|t0|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,0,42,acc,curvature=4.0;feature_mode=cls_root_unit;gnn_input_clip=0.7;gnn_input_scale=1;graph_curvature=1.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.0;readout_scale=0;rho_quantile=0.38,poincare,,55.23,98.9,0.42819,0.0,
glue|bert-base-uncased|rte_L12|ABC|t1|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,1,42,acc,curvature=0.25;feature_mode=center_unit;gnn_input_clip=0.0;gnn_input_scale=0;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=1.0;readout_scale=1;rho_quantile=0.1,poincare,,55.96,99.04,0.14932,0.0,
glue|bert-base-uncased|rte_L12|ABC|t2|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,2,42,acc,curvature=4.0;feature_mode=center;gnn_input_clip=0.3;gnn_input_scale=1;graph_curvature=0.25;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.7;readout_scale=0;rho_quantile=0.05,poincare,,54.51,96.67,0.10004,0.0,
glue|bert-base-uncased|rte_L12|ABC|t3|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,3,42,acc,curvature=4.0;feature_mode=unit;gnn_input_clip=1.0;gnn_input_scale=1;graph_curvature=2.25;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=1.0;readout_scale=1;rho_quantile=0.2,poincare,,54.51,100.98,0.24881,0.0,
glue|bert-base-uncased|rte_L12|ABC|t4|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,4,42,acc,curvature=0.25;feature_mode=center_unit;gnn_input_clip=1.0;gnn_input_scale=0;graph_curvature=4.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=1.0;readout_scale=0;rho_quantile=0.2,poincare,,54.87,99.44,0.24864,0.0,
glue|bert-base-uncased|rte_L12|ABC|t5|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,5,42,acc,curvature=4.0;feature_mode=center_unit;gnn_input_clip=0.7;gnn_input_scale=0;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=0;readout_clip=1.0;readout_scale=0;rho_quantile=0.05,poincare,,54.51,97.02,0.10009,0.0,
glue|bert-base-uncased|rte_L12|ABC|t6|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,6,42,acc,curvature=1.0;feature_mode=cls_root_unit;gnn_input_clip=1.0;gnn_input_scale=0;graph_curvature=0.25;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.3;readout_scale=1;rho_quantile=0.38,poincare,,54.15,97.0,0.42826,0.0,
glue|bert-base-uncased|rte_L12|ABC|t7|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,7,42,acc,curvature=4.0;feature_mode=cls_root_unit;gnn_input_clip=1.0;gnn_input_scale=0;graph_curvature=4.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.7;readout_scale=1;rho_quantile=0.38,poincare,,54.51,101.46,0.42825,0.0,
glue|bert-base-uncased|rte_L12|ABC|t8|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,8,42,acc,curvature=0.25;feature_mode=cls_root_unit;gnn_input_clip=0.3;gnn_input_scale=0;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=1;readout_clip=0.3;readout_scale=0;rho_quantile=0.025,poincare,,53.79,99.07,0.07473,0.0,
glue|bert-base-uncased|rte_L12|ABC|t9|s42|tune,glue,bert-base-uncased,rte_L12,rte,ABC,tune,9,42,acc,curvature=1.0;feature_mode=unit;gnn_input_clip=0.0;gnn_input_scale=0;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;hyperbolic_readout=1;learnable_curvature=0;readout_clip=0.0;readout_scale=0;rho_quantile=0.38,poincare,,57.76,95.39,0.42784,0.0,
