run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau_quantile,weight_decay,score,elapsed_sec,mean_density,empty_frac,feature_mode,graph_curvature,rho_quantile
glue|roberta-base|stsb_wide|A|t11|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,11,42,spearman,feature_mode=unit;gat_hidden_dim=128;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=2;proj_dim=128;rho_quantile=0.38;scorer_hidden=128;weight_decay=0.0,128,poincare,max,0.001,2,128,128,,0.0,76.85,234.8,0.37301,0.0,unit,0.25,0.38
glue|roberta-base|stsb_wide|A|t12|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,12,42,spearman,feature_mode=unit;gat_hidden_dim=64;graph_curvature=2.25;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=256;rho_quantile=0.2;scorer_hidden=128;weight_decay=1e-05,64,poincare,max,0.0002,2,256,128,,1e-05,71.8,237.35,0.19639,0.0,unit,2.25,0.2
glue|roberta-base|stsb_wide|A|t13|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,13,42,spearman,feature_mode=center;gat_hidden_dim=256;graph_curvature=2.25;graph_metric=poincare;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;rho_quantile=0.1;scorer_hidden=128;weight_decay=1e-05,256,poincare,cat,0.0002,2,512,128,,1e-05,82.9,237.22,0.09971,0.0,center,2.25,0.1
glue|roberta-base|stsb_wide|A|t14|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,14,42,spearman,feature_mode=unit;gat_hidden_dim=128;graph_curvature=9.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=256;rho_quantile=0.38;scorer_hidden=128;weight_decay=0.0,128,poincare,cat,0.001,4,256,128,,0.0,79.98,248.58,0.37348,0.0,unit,9.0,0.38
glue|roberta-base|stsb_wide|A|t15|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,15,42,spearman,feature_mode=unit;gat_hidden_dim=256;graph_curvature=1.0;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=512;rho_quantile=0.1;scorer_hidden=256;weight_decay=1e-05,256,poincare,max,2e-05,2,512,256,,1e-05,73.57,240.78,0.10094,0.0,unit,1.0,0.1
glue|roberta-base|stsb_wide|A|t16|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,16,42,spearman,feature_mode=cls_root_unit;gat_hidden_dim=64;graph_curvature=9.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.1;scorer_hidden=128;weight_decay=1e-05,64,poincare,cat,0.001,4,512,128,,1e-05,81.81,243.69,0.08228,0.0,cls_root_unit,9.0,0.1
glue|roberta-base|stsb_wide|A|t17|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,17,42,spearman,feature_mode=cls_root_unit;gat_hidden_dim=128;graph_curvature=9.0;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.38;scorer_hidden=256;weight_decay=0.0,128,poincare,max,0.001,4,512,256,,0.0,76.25,244.93,0.37332,0.0,cls_root_unit,9.0,0.38
glue|roberta-base|stsb_wide|A|t18|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,18,42,spearman,feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=128;rho_quantile=0.025;scorer_hidden=256;weight_decay=1e-05,256,poincare,max,0.0002,4,128,256,,1e-05,79.73,242.42,0.02674,0.0,center_unit,0.25,0.025
glue|roberta-base|stsb_wide|A|t19|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,19,42,spearman,feature_mode=unit;gat_hidden_dim=128;graph_curvature=0.25;graph_metric=poincare;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=512;rho_quantile=0.05;scorer_hidden=128;weight_decay=1e-05,128,poincare,cat,2e-05,2,512,128,,1e-05,76.41,239.77,0.04855,0.0,unit,0.25,0.05
glue|roberta-base|stsb_wide|A|t20|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,20,42,spearman,feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=1.0;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.2;scorer_hidden=128;weight_decay=5e-05,256,poincare,max,0.001,4,512,128,,5e-05,77.88,244.61,0.19563,0.0,cls_root_unit,1.0,0.2
glue|roberta-base|stsb_wide|A|t21|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,21,42,spearman,feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=9.0;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=256;rho_quantile=0.05;scorer_hidden=256;weight_decay=5e-05,256,poincare,max,2e-05,2,256,256,,5e-05,73.47,244.41,0.049,0.0,center_unit,9.0,0.05
glue|roberta-base|stsb_wide|A|t22|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,22,42,spearman,feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=2.25;graph_metric=poincare;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=256;rho_quantile=0.05;scorer_hidden=128;weight_decay=0.0,256,poincare,cat,0.0002,4,256,128,,0.0,83.2,242.03,0.04921,0.0,center_unit,2.25,0.05
glue|roberta-base|stsb_wide|A|t23|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,23,42,spearman,feature_mode=center_unit;gat_hidden_dim=64;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=2;proj_dim=128;rho_quantile=0.1;scorer_hidden=256;weight_decay=0.0,64,poincare,max,0.001,2,128,256,,0.0,72.62,239.93,0.09938,0.0,center_unit,0.25,0.1
glue|roberta-base|stsb_wide|A|t24|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,24,42,spearman,feature_mode=unit;gat_hidden_dim=128;graph_curvature=0.25;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=128;rho_quantile=0.38;scorer_hidden=128;weight_decay=1e-05,128,poincare,cat,0.001,4,128,128,,1e-05,79.59,245.02,0.37358,0.0,unit,0.25,0.38
glue|roberta-base|stsb_wide|A|t25|s42|tune,glue,roberta-base,stsb_wide,stsb,A,tune,25,42,spearman,feature_mode=center_unit;gat_hidden_dim=128;graph_curvature=1.0;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=256;rho_quantile=0.025;scorer_hidden=128;weight_decay=0.0,128,poincare,max,2e-05,2,256,128,,0.0,66.69,241.96,0.02699,0.0,center_unit,1.0,0.025
