run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau_quantile,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,gnn_input_clip,gnn_input_scale,hyp_gnn_type,hyperbolic_gnn,tau,feature_mode,graph_curvature,hyperbolic_readout,learnable_curvature,readout_clip,readout_scale,rho_quantile
glue|bert-base-uncased|mrpc_wide|baseline|t10|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,10,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=128;tau_quantile=0.28;weight_decay=5e-05,128,cosine,max,0.0002,4,256,128,0.28,5e-05,82.18,113.64,0.27991,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t11|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,11,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.05;weight_decay=0.0,128,cosine,cat,0.0002,2,512,128,0.05,0.0,81.69,113.36,0.05027,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t12|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,12,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=256;tau_quantile=0.05;weight_decay=1e-05,128,cosine,cat,2e-05,4,512,256,0.05,1e-05,81.22,114.83,0.05026,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t13|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,13,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=512;scorer_hidden=128;tau_quantile=0.075;weight_decay=1e-05,256,cosine,cat,0.0002,4,512,128,0.075,1e-05,82.23,114.26,0.0748,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t14|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,14,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=512;scorer_hidden=256;tau_quantile=0.15;weight_decay=1e-05,128,cosine,cat,0.001,2,512,256,0.15,1e-05,81.54,112.85,0.15009,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t15|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,15,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.38;weight_decay=1e-05,256,cosine,max,0.0002,2,512,128,0.38,1e-05,82.48,112.53,0.37948,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t16|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,16,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=256;tau_quantile=0.28;weight_decay=1e-05,128,cosine,cat,0.0002,2,512,256,0.28,1e-05,81.22,111.84,0.27991,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t17|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,17,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.1;weight_decay=0.0,64,cosine,cat,2e-05,2,512,128,0.1,0.0,81.22,112.7,0.09986,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t18|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,18,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.0375;weight_decay=0.0,256,cosine,max,0.0002,4,256,256,0.0375,0.0,80.19,115.37,0.0372,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t19|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,19,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=128;scorer_hidden=256;tau_quantile=0.0375;weight_decay=5e-05,128,cosine,max,0.001,4,128,256,0.0375,5e-05,81.83,115.77,0.03725,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t20|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,20,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.075;weight_decay=1e-05,256,cosine,cat,0.0002,2,256,128,0.075,1e-05,82.28,112.82,0.07486,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t21|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,21,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=128;scorer_hidden=256;tau_quantile=0.075;weight_decay=0.0,256,cosine,max,0.0002,4,128,256,0.075,0.0,80.75,112.65,0.07484,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t22|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,22,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=256;scorer_hidden=256;tau_quantile=0.05;weight_decay=5e-05,128,cosine,cat,2e-05,2,256,256,0.05,5e-05,81.71,113.59,0.05027,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t23|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,23,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.0375;weight_decay=5e-05,256,cosine,cat,2e-05,4,256,256,0.0375,5e-05,82.2,116.59,0.03724,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t24|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,24,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.28;weight_decay=1e-05,128,cosine,cat,0.001,2,256,128,0.28,1e-05,80.75,113.29,0.27991,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t25|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,25,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=256;tau_quantile=0.2;weight_decay=0.0,64,cosine,cat,2e-05,4,512,256,0.2,0.0,81.22,115.57,0.19951,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t26|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,26,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=256;tau_quantile=0.025;weight_decay=1e-05,256,cosine,max,2e-05,4,512,256,0.025,1e-05,81.22,113.35,0.02505,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t27|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,27,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.05;weight_decay=5e-05,128,cosine,max,2e-05,2,256,128,0.05,5e-05,81.22,113.37,0.0501,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t28|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,28,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=128;scorer_hidden=128;tau_quantile=0.05;weight_decay=5e-05,256,cosine,max,0.001,4,128,128,0.05,5e-05,80.4,114.53,0.05031,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t29|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,29,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=256;tau_quantile=0.0125;weight_decay=1e-05,256,cosine,max,0.001,2,256,256,0.0125,1e-05,81.5,113.07,0.01247,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t30|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,30,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.0375;weight_decay=1e-05,256,cosine,max,2e-05,4,256,256,0.0375,1e-05,81.22,116.65,0.0372,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t31|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,31,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=128;scorer_hidden=256;tau_quantile=0.0375;weight_decay=1e-05,64,cosine,cat,0.001,2,128,256,0.0375,1e-05,80.95,112.54,0.03714,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t32|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,32,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=128;scorer_hidden=256;tau_quantile=0.025;weight_decay=5e-05,64,cosine,cat,0.0002,2,128,256,0.025,5e-05,81.69,112.44,0.02499,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t33|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,33,42,f1,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=512;scorer_hidden=128;tau_quantile=0.075;weight_decay=1e-05,128,cosine,max,0.001,4,512,128,0.075,1e-05,81.95,116.33,0.07481,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t34|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,34,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=256;tau_quantile=0.05;weight_decay=0.0,256,cosine,cat,0.0002,2,512,256,0.05,0.0,82.32,111.7,0.05022,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t35|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,35,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;scorer_hidden=256;tau_quantile=0.15;weight_decay=0.0,64,cosine,cat,0.001,4,512,256,0.15,0.0,81.96,116.66,0.14999,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t36|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,36,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.2;weight_decay=0.0,256,cosine,max,0.0002,4,256,256,0.2,0.0,80.44,114.98,0.19942,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t37|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,37,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=128;tau_quantile=0.38;weight_decay=1e-05,64,cosine,cat,2e-05,4,256,128,0.38,1e-05,81.22,114.9,0.3795,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t38|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,38,42,f1,gat_hidden_dim=256;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.025;weight_decay=5e-05,256,cosine,max,0.001,2,512,128,0.025,5e-05,81.85,113.44,0.02505,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|baseline|t39|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,baseline,tune,39,42,f1,gat_hidden_dim=64;graph_metric=cosine;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=256;scorer_hidden=128;tau_quantile=0.28;weight_decay=0.0,64,cosine,cat,0.0002,4,256,128,0.28,0.0,82.09,116.03,0.27982,0.0,,,,,,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t0|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,0,42,f1,curvature=0.25;gat_hidden_dim=256;gnn_input_clip=0.3;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=128;scorer_hidden=128;tau_quantile=0.05;weight_decay=0.0,256,cosine,cat,0.0002,2,128,128,0.05,0.0,82.23,129.96,0.05011,0.0,0.25,0.3,1,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t1|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,1,42,f1,curvature=1.0;gat_hidden_dim=64;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=128;scorer_hidden=256;tau_quantile=0.2;weight_decay=1e-05,64,cosine,max,2e-05,4,128,256,0.2,1e-05,81.22,138.17,0.19946,0.0,1.0,1.0,1,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t2|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,2,42,f1,curvature=4.0;gat_hidden_dim=128;gnn_input_clip=0.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=128;scorer_hidden=256;tau_quantile=0.1;weight_decay=5e-05,128,cosine,cat,0.0002,2,128,256,0.1,5e-05,81.03,127.12,0.09987,0.0,4.0,0.0,1,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t3|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,3,42,f1,curvature=4.0;gat_hidden_dim=64;gnn_input_clip=0.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=max;lr=0.001;num_layers=2;proj_dim=128;scorer_hidden=256;tau_quantile=0.1;weight_decay=1e-05,64,cosine,max,0.001,2,128,256,0.1,1e-05,82.23,130.81,0.09995,0.0,4.0,0.0,1,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t4|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,4,42,f1,curvature=1.0;gat_hidden_dim=256;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=128;tau_quantile=0.05;weight_decay=1e-05,256,cosine,cat,0.0002,2,512,128,0.05,1e-05,81.8,131.16,0.05017,0.0,1.0,1.0,1,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t5|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,5,42,f1,curvature=0.25;gat_hidden_dim=128;gnn_input_clip=0.7;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=0.001;num_layers=2;proj_dim=256;scorer_hidden=256;tau_quantile=0.1;weight_decay=1e-05,128,cosine,max,0.001,2,256,256,0.1,1e-05,81.52,127.69,0.09996,0.0,0.25,0.7,0,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t6|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,6,42,f1,curvature=0.25;gat_hidden_dim=256;gnn_input_clip=1.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=0.001;num_layers=2;proj_dim=128;scorer_hidden=128;tau_quantile=0.05;weight_decay=5e-05,256,cosine,cat,0.001,2,128,128,0.05,5e-05,80.87,130.05,0.05011,0.0,0.25,1.0,1,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t7|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,7,42,f1,curvature=4.0;gat_hidden_dim=256;gnn_input_clip=0.0;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.05;weight_decay=1e-05,256,cosine,cat,2e-05,2,256,128,0.05,1e-05,81.22,131.94,0.05011,0.0,4.0,0.0,1,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t8|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,8,42,f1,curvature=0.25;gat_hidden_dim=64;gnn_input_clip=0.3;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=0.001;num_layers=2;proj_dim=128;scorer_hidden=256;tau_quantile=0.38;weight_decay=0.0,64,cosine,max,0.001,2,128,256,0.38,0.0,81.29,129.02,0.37951,0.0,0.25,0.3,1,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t9|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,9,42,f1,curvature=4.0;gat_hidden_dim=256;gnn_input_clip=0.7;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.2;weight_decay=0.0,256,cosine,cat,2e-05,4,256,256,0.2,0.0,81.22,143.73,0.19949,0.0,4.0,0.7,1,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t10|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,10,42,f1,curvature=0.25;gat_hidden_dim=128;gnn_input_clip=0.3;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=256;scorer_hidden=128;tau_quantile=0.1;weight_decay=5e-05,128,cosine,max,2e-05,2,256,128,0.1,5e-05,81.22,129.19,0.09996,0.0,0.25,0.3,1,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t11|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,11,42,f1,curvature=4.0;gat_hidden_dim=128;gnn_input_clip=1.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=256;scorer_hidden=256;tau_quantile=0.2;weight_decay=1e-05,128,cosine,cat,2e-05,4,256,256,0.2,1e-05,81.22,147.82,0.19949,0.0,4.0,1.0,0,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t12|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,12,42,f1,curvature=1.0;gat_hidden_dim=128;gnn_input_clip=0.3;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=0.0002;num_layers=2;proj_dim=512;scorer_hidden=256;tau_quantile=0.2;weight_decay=0.0,128,cosine,cat,0.0002,2,512,256,0.2,0.0,82.27,129.92,0.19946,0.0,1.0,0.3,0,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t13|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,13,42,f1,curvature=0.25;gat_hidden_dim=128;gnn_input_clip=1.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=max;lr=0.001;num_layers=4;proj_dim=128;scorer_hidden=128;tau_quantile=0.1;weight_decay=5e-05,128,cosine,max,0.001,4,128,128,0.1,5e-05,81.3,144.15,0.09984,0.0,0.25,1.0,0,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t14|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,14,42,f1,curvature=0.25;gat_hidden_dim=64;gnn_input_clip=0.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=128;tau_quantile=0.2;weight_decay=1e-05,64,cosine,max,2e-05,4,512,128,0.2,1e-05,81.22,144.99,0.19947,0.0,0.25,0.0,0,gcn,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t15|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,15,42,f1,curvature=1.0;gat_hidden_dim=256;gnn_input_clip=1.0;gnn_input_scale=0;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=cat;lr=0.0002;num_layers=4;proj_dim=512;scorer_hidden=128;tau_quantile=0.1;weight_decay=0.0,256,cosine,cat,0.0002,4,512,128,0.1,0.0,81.91,140.53,0.09997,0.0,1.0,1.0,0,gat,1,,,,,,,,
glue|bert-base-uncased|mrpc_wide|C|t16|s42|tune,glue,bert-base-uncased,mrpc_wide,mrpc,C,tune,16,42,f1,curvature=1.0;gat_hidden_dim=128;gnn_input_clip=0.3;gnn_input_scale=1;graph_metric=cosine;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=0.001;num_layers=4;proj_dim=256;scorer_hidden=128;tau_quantile=0.025;weight_decay=0.0,128,cosine,max,0.001,4,256,128,0.025,0.0,81.22,144.5,0.02487,0.0,1.0,0.3,1,gat,1,,,,,,,,
